193109112,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 2 - EB.14"
193108321,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 3 - EB.14"
192984258,"Encyclopaedia Britannica - Seventh edition, Volume 1, Preliminary dissertations - EB.15"
192984259,"Encyclopaedia Britannica - Seventh edition, Volume 2, A-Anatomy - EB.15"
193057500,"Encyclopaedia Britannica - Seventh edition, Volume 3, Anatomy-Astronomy - EB.15"
193108322,"Encyclopaedia Britannica - Seventh edition, Volume 4, Astronomy-BOR - EB.15"
193696083,"Encyclopaedia Britannica - Seventh edition, Volume 5, BOR-CAL - EB.15"
193322690,"Encyclopaedia Britannica - Seventh edition, Volume 6, CAL-Clock - EB.15"
193819043,"Encyclopaedia Britannica - Seventh edition, Volume 7, CLO-Dialling - EB.15"
193322688,"Encyclopaedia Britannica - Seventh edition, Volume 8, DIA-England - EB.15"
193696084,"Encyclopaedia Britannica - Seventh edition, Volume 9, England-FRA - EB.15"
193469090,"Encyclopaedia Britannica - Seventh edition, Volume 10, France-GRO - EB.15"
193638940,"Encyclopaedia Britannica - Seventh edition, Volume 11, Grotius-HYD - EB.15"
192693199,"Encyclopaedia Britannica - Seventh edition, Volume 12, Hydrodynamics-KYR - EB.15"
193108323,"Encyclopaedia Britannica - Seventh edition, Volume 13, LAB-Magnetism - EB.15"
193322689,"Encyclopaedia Britannica - Seventh edition, Volume 14, Magnetism-Mexico - EB.15"
193819044,"Encyclopaedia Britannica - Seventh edition, Volume 15, MEY-Navigation - EB.15"
194474782,"Encyclopaedia Britannica - Seventh edition, Volume 16, Navigation-PAN - EB.15"
193469091,"Encyclopaedia Britannica - Seventh edition, Volume 17, PAN-Plastic nature - EB.15"
193469092,"Encyclopaedia Britannica - Seventh edition, Volume 18, PLA-QUI - EB.15"
193057501,"Encyclopaedia Britannica - Seventh edition, Volume 19, RAB-SCU - EB.15"
193913444,"Encyclopaedia Britannica - Seventh edition, Volume 20, Sculpture-SUR - EB.15"
193819045,"Encyclopaedia Britannica - Seventh edition, Volume 21, Surveying-ZYM - EB.15"
192547789,"Encyclopaedia Britannica - Seventh edition, General index - EB.15"
192984260,"Encyclopaedia Britannica - Eighth edition, Volume 1, Dissertations - EB.16"
193322698,"Encyclopaedia Britannica - Eighth edition, Volume 2, A-Anatomy - EB.16"
193696085,"Encyclopaedia Britannica - Eighth edition, Volume 3, Anatomy-Astronomy - EB.16"
193696086,"Encyclopaedia Britannica - Eighth edition, Volume 4, Astronomy-BOM - EB.16"
193108324,"Encyclopaedia Britannica - Eighth edition, Volume 5, Bombay-BUR - EB.16"
193109113,"Encyclopaedia Britannica - Eighth edition, Volume 6, Burning glasses-Climate - EB.16"
193109114,"Encyclopaedia Britannica - Eighth edition, Volume 7, CLI-DIA - EB.16"
193108325,"Encyclopaedia Britannica - Eighth edition, Volume 8, Diamond-Entail - EB.16"
193322700,"Encyclopaedia Britannica - Eighth edition, Volume 9, Entomology-FRA - EB.16"
193109115,"Encyclopaedia Britannica - Eighth edition, Volume 10, France-GRA - EB.16"
193469392,"Encyclopaedia Britannica - Eighth edition, Volume 11, GRA-HUM - EB.16"
193696087,"Encyclopaedia Britannica - Eighth edition, Volume 12, Hume-JOM - EB.16"
193916150,"Encyclopaedia Britannica - Eighth edition, Volume 13, Jonah-MAG - EB.16"
193696088,"Encyclopaedia Britannica - Eighth edition, Volume 14, Magnetism-MIH - EB.16"
193592632,"Encyclopaedia Britannica - Eighth edition, Volume 15, Milan-NAV - EB.16"
193322699,"Encyclopaedia Britannica - Eighth edition, Volume 16, Navigation-Ornithology - EB.16"
193819046,"Encyclopaedia Britannica - Eighth edition, Volume 17, ORO-Plato - EB.16"
193108326,"Encyclopaedia Britannica - Eighth edition, Volume 18, PLA-REI - EB.16"
193322701,"Encyclopaedia Britannica - Eighth edition, Volume 19, Reid-Scythia - EB.16"
193469393,"Encyclopaedia Britannica - Eighth edition, Volume 20, Seamanship-SZO - EB.16"
193819047,"Encyclopaedia Britannica - Eighth edition, Volume 21, T-ZWO - EB.16"
193322702,"Encyclopaedia Britannica - Eighth edition, Index - EB.16"
